6.31987	-4.74121 -2.50207 0.277105 0.415041 1.61844 3.63296	0 -0.159419 -0.000306129 -0.00268364 0.00155735 0	0.28054 -0.708935 -0.821571 0.47971 0.354358 0.0870047	2.53594 10.2183 7.98481 2.09709 -0.585311 0.319979	0.121101 0.50352 0.75679 -0.0214739 -0.334082 -2.66107	0.839117 2.03186 8.86168	
6.32796	-4.74123 -2.5033 0.277045 0.414957 1.61844 3.63298	0 -0.161362 -0.000306129 -0.00249195 0.00131798 0	0.338799 -0.569739 -0.79943 0.467126 0.296199 0.0870047	2.48401 10.5851 8.57837 2.16687 -0.527391 0.3094	0.121139 0.504374 0.756161 -0.0219679 -0.335901 -2.66085	0.839117 2.08581 8.80774	
6.33584	-4.74122 -2.50466 0.277034 0.414969 1.61848 3.63298	0 -0.167192 -0.000306129 -0.00249195 0.00112629 0	0.105992 -0.510948 -0.978709 0.469501 0.340093 0.0870047	3.67268 13.1631 11.1844 2.62154 -0.680037 0.366933	0.121156 0.50528 0.75547 -0.0223789 -0.337706 -2.66061	0.914039 2.19969 8.85569	
6.34386	-4.74125 -2.50602 0.27707 0.414909 1.61851 3.63298	0 -0.175769 -0.000306129 -0.00385857 0.00102997 0	0.454042 1.51112 -0.752805 0.428843 0.31097 0.072504	4.91053 20.5583 21.8864 4.11394 -0.813665 0.448112	0.121193 0.506178 0.754786 -0.0228415 -0.339551 -2.6604	0.878077 2.25063 8.92462	
6.35189	-4.74121 -2.50743 0.277094 0.414886 1.6185 3.63296	0 -0.175551 -0.000306129 -0.00637531 0.00102997 0	0.0749846 0.244381 -0.988482 0.403592 0.281839 0.101505	4.69037 16.7561 16.0226 3.27565 -0.726549 0.422606	0.121203 0.507107 0.754076 -0.0233412 -0.341398 -2.66016	0.833124 2.23565 8.79575	
6.35981	-4.74122 -2.50886 0.277058 0.414789 1.61851 3.63298	0 -0.173545 -0.000306129 -0.00754929 0.00102997 0	-0.0121861 -0.38532 -0.705443 0.378263 0.29646 0.0435019	2.8713 9.72215 8.12366 1.95576 -0.562846 0.267984	0.121238 0.508085 0.753343 -0.0238838 -0.343474 -2.65988	0.728234 2.17571 8.78377	
6.36778	-4.74123 -2.51023 0.277081 0.414754 1.61852 3.63296	0 -0.172893 -0.000306129 -0.00615978 0.00102997 0	0.278768 -1.36104 -0.853362 0.309066 0.384 0.0870047	1.39539 6.00746 2.94318 1.12866 -0.487845 0.26047	0.12127 0.508984 0.75265 -0.0243521 -0.345301 -2.65968	0.635332 2.21767 8.76579	
6.37582	-4.74119 -2.51164 0.277058 0.414742 1.61854 3.63301	0 -0.178198 -0.000306129 -0.00378609 0.00102997 0	0.278831 1.53169 -0.743874 0.267325 0.354826 0.072504	4.95817 19.4589 20.9139 3.76361 -0.848269 0.447365	0.121272 0.509937 0.751923 -0.0248299 -0.347215 -2.65934	0.629338 2.33455 8.80774	
6.38377	-4.74122 -2.51303 0.277034 0.414742 1.61856 3.63299	0 -0.182633 -0.000306129 -0.00378609 0.00102997 0	0.161779 1.46265 -0.949258 0.32689 0.354826 0.101505	5.9711 22.1731 23.2559 4.27065 -0.936595 0.522218	0.121317 0.510863 0.751204 -0.0253162 -0.349091 -2.65915	0.779181 2.43044 8.82273	
6.39178	-4.74122 -2.51452 0.277058 0.41473 1.61854 3.63295	0 -0.183132 -0.000306129 -0.00369072 0.00102997 0	0.277398 0.01439 -0.693887 0.257379 0.413196 0.101505	2.72993 10.8303 9.96291 2.07615 -0.656279 0.360445	0.121347 0.511836 0.750445 -0.0258427 -0.351036 -2.65895	0.848108 2.40647 8.78676	
6.3998	-4.74121 -2.516 0.277058 0.414682 1.61853 3.63301	0 -0.184769 -0.000306129 -0.00254059 0.00102997 0	0.335443 -0.86808 -0.524702 0.274356 0.384051 0.130507	0.88132 4.17171 2.03607 0.840095 -0.428066 0.281076	0.121371 0.512824 0.749683 -0.0264063 -0.353049 -2.65862	0.848108 2.34953 8.76279	
6.40779	-4.7412 -2.51752 0.277021 0.414694 1.61854 3.63299	0 -0.185433 -0.000306129 -0.00191689 0.000958443 0	0.189832 0.631539 -0.931585 0.276567 0.413267 0.116006	4.64223 17.2898 17.0767 3.26983 -0.84524 0.476307	0.121395 0.513843 0.74889 -0.0269308 -0.355095 -2.65835	0.929023 2.31057 8.78976	
6.41587	-4.74119 -2.519 0.277058 0.41467 1.61854 3.63298	0 -0.187236 -0.000306129 -0.00155735 0.00083828 0	0.16064 1.44269 -0.876138 0.221153 0.38413 0.072504	5.44077 20.4775 21.5257 3.86018 -0.914828 0.475236	0.121417 0.514802 0.748136 -0.027441 -0.357024 -2.6581	0.935017 2.40048 8.79875	
6.4238	-4.7412 -2.52047 0.277045 0.414658 1.61851 3.63299	0 -0.1862 -0.000306129 -0.00129414 0.000766754 0	0.189416 -0.669603 -0.937917 0.281473 0.355026 0.101505	2.7877 10.5688 8.39653 1.96311 -0.594859 0.343607	0.121455 0.515778 0.747371 -0.0280199 -0.358989 -2.65784	1.02492 2.40347 8.90664	
6.43176	-4.7412 -2.52197 0.277021 0.414718 1.61853 3.63297	0 -0.185931 -0.00028038 -0.00112629 0.000694275 0	0.189549 -0.983217 -0.653237 0.211566 0.340528 0.072504	1.18228 4.74527 2.45641 0.868323 -0.424434 0.224041	0.121483 0.516765 0.746584 -0.0284986 -0.360929 -2.65761	1.03092 2.4754 8.87667	
6.43975	-4.74119 -2.52348 0.277021 0.414706 1.61858 3.63299	0 -0.189715 -0.000267982 -0.000982285 0.000646591 0	0.131433 0.540263 -0.71418 0.228447 0.369732 0.0435019	3.63976 13.755 13.4761 2.59778 -0.717893 0.344677	0.121503 0.517759 0.745799 -0.0289726 -0.362949 -2.6573	1.07287 2.54732 8.95758	
6.44778	-4.74123 -2.52494 0.27701 0.414682 1.61857 3.63298	0 -0.191121 -0.000255585 -0.000862122 0.000598907 0	-0.0145016 0.87094 -0.774628 0.245783 0.384316 0.0145006	4.58771 16.436 16.4895 3.10501 -0.832012 0.367309	0.121557 0.518719 0.745037 -0.0295229 -0.364926 -2.65709	0.997951 2.6642 8.86168	
6.45585	-4.74122 -2.52652 0.27701 0.41473 1.61856 3.63299	0 -0.191211 -0.000242233 -0.000790596 0.000551224 0	0.246877 0.276371 -0.749497 0.233985 0.340607 0.0580025	3.18295 12.8924 12.1278 2.41852 -0.641424 0.333718	0.121583 0.519752 0.744207 -0.0300779 -0.366944 -2.6568	0.878077 2.67918 8.72383	
6.46379	-4.7412 -2.52799 0.27701 0.414765 1.61857 3.63293	0 -0.190137 -0.000229836 -0.000718117 0.000502586 0	-0.0147734 -1.4061 -0.838189 0.236626 0.39902 0.0580025	1.66844 5.05863 1.96343 0.890593 -0.520278 0.238882	0.121598 0.520715 0.743434 -0.0305529 -0.368851 -2.65658	0.806152 2.68518 8.78676	
6.47178	-4.74122 -2.52952 0.27701 0.414765 1.61856 3.63295	0 -0.19139 -0.000216484 -0.000646591 0.000478745 0	-0.0146284 0.514696 -0.554008 0.253464 0.413636 0.072504	3.48716 11.8068 11.4311 2.2729 -0.727594 0.368436	0.121641 0.521706 0.742637 -0.0311108 -0.370853 -2.65632	0.791168 2.70915 8.81074	
6.47975	-4.74121 -2.53106 0.27701 0.414778 1.61858 3.63293	0 -0.193282 -0.000204086 -0.000598907 0.000454903 0	0.246772 0.695397 -0.61471 0.227274 0.428273 0.0580025	3.35428 13.3995 13.2051 2.53531 -0.743843 0.369868	0.121663 0.522715 0.741823 -0.0316143 -0.372886 -2.65604	0.947004 2.5653 8.92462	
6.48779	-4.74126 -2.53259 0.27701 0.414742 1.61858 3.63293	0 -0.189472 -0.000191689 -0.000551224 0.000431061 0	0.101113 0.0762711 -0.761451 0.244549 0.355336 0.101505	3.34451 12.111 10.9163 2.26115 -0.648691 0.378534	0.121718 0.523711 0.741018 -0.032176 -0.374959 -2.6558	1.01293 2.4724 8.75979	
6.49575	-4.74126 -2.53406 0.277021 0.414813 1.61854 3.63295	0 -0.181981 -0.000191689 -0.000526428 0.000407219 0	-0.0145884 -0.529766 -0.736087 0.21804 0.399132 0.101505	2.6021 8.32289 6.4303 1.52498 -0.605837 0.337296	0.12175 0.524652 0.740245 -0.0327101 -0.376763 -2.65555	1.02192 2.37051 8.83771	
6.50376	-4.74125 -2.53554 0.276998 0.414825 1.61859 3.63295	0 -0.182735 -0.000178337 -0.000478745 0.000383377 0	0.480686 -0.719148 -0.741556 0.205383 0.355423 0.0870047	1.30091 7.32179 5.16498 1.32017 -0.456567 0.272914	0.121769 0.525627 0.739455 -0.0331717 -0.378754 -2.65526	1.15678 2.43644 8.91263	
6.51175	-4.74121 -2.53706 0.27701 0.414802 1.61858 3.63295	0 -0.190163 -0.000178337 -0.000454903 0.000358582 0	0.248008 1.26422 -0.716133 0.236964 0.355404 0.0870047	4.53439 17.947 18.1496 3.36387 -0.785378 0.4503	0.12178 0.526617 0.738653 -0.03372 -0.38077 -2.65494	1.19574 2.68518 8.89765	
6.51976	-4.74121 -2.53856 0.27701 0.414813 1.6186 3.63293	0 -0.19084 -0.000178337 -0.000431061 0.000358582 0	0.334064 0.342984 -0.718573 0.24026 0.370051 0.072504	3.06258 13.047 12.0769 2.43229 -0.652578 0.360614	0.121807 0.527587 0.737859 -0.0342093 -0.382738 -2.65468	1.26167 2.79606 8.85269	
6.52774	-4.74122 -2.54008 0.277021 0.414802 1.61858 3.63296	0 -0.190508 -0.000178337 -0.000407219 0.00033474 0	0.13046 -0.339168 -0.866346 0.271838 0.34087 0.0870047	3.07241 11.5165 9.46925 2.12474 -0.607454 0.351202	0.121845 0.528567 0.737054 -0.0347834 -0.384734 -2.65439	1.18675 2.78108 8.81374	
6.53575	-4.74121 -2.54161 0.276998 0.414813 1.61857 3.63296	0 -0.190763 -0.000178337 -0.000383377 0.000310898 0	0.246764 -0.73669 -1.0717 0.231117 0.428464 0.072504	2.90947 11.7481 9.04947 2.07635 -0.679323 0.355791	0.12187 0.52957 0.736232 -0.0353403 -0.386766 -2.65409	1.06088 2.83202 8.78976	
6.54374	-4.74117 -2.54315 0.276998 0.414789 1.61863 3.63293	0 -0.19139 -0.000178337 -0.000287056 0.000310898 0	0.188567 1.13228 -0.987888 0.24832 0.340977 0.130507	5.47613 20.9733 20.4436 3.8484 -0.845035 0.537886	0.121875 0.530568 0.735415 -0.0357971 -0.38884 -2.65378	0.970979 2.86199 8.80774	
6.55179	-4.74121 -2.54462 0.277021 0.414813 1.61859 3.63295	0 -0.188833 -0.000178337 -0.000287056 0.000287056 0	0.304721 1.11036 -0.789043 0.251086 0.370113 0.0435019	4.41041 18.3119 17.9352 3.396 -0.798113 0.41617	0.121925 0.531503 0.734632 -0.036356 -0.390709 -2.65354	0.860095 2.856 8.86768	
6.55978	-4.7412 -2.54614 0.277045 0.414813 1.61859 3.63293	0 -0.182633 -0.000178337 -0.000287056 0.000287056 0	0.276031 -1.12965 -0.736306 0.28232 0.38477 0.0870047	1.28091 5.63544 2.72592 1.0521 -0.468866 0.27085	0.121948 0.532475 0.733822 -0.0368776 -0.392683 -2.65326	0.815143 2.82003 8.79575	
6.56777	-4.74119 -2.54762 0.276986 0.414778 1.61859 3.63292	0 -0.180077 -0.000178337 -0.000287056 0.000263214 0	0.0444126 -0.425709 -0.79855 0.255566 0.443141 0.0870047	2.91156 10.0914 7.93056 1.84857 -0.681525 0.366722	0.121971 0.533453 0.733024 -0.037426 -0.394752 -2.65296	0.935017 2.72414 8.8437	
6.57579	-4.74125 -2.54902 0.276998 0.414849 1.61858 3.63293	0 -0.180793 -0.000178337 -0.000287056 0.000263214 0	0.073844 1.40495 -1.0327 0.287072 0.399404 0.101505	6.29286 23.4667 22.8341 4.30696 -0.985291 0.572667	0.12203 0.534334 0.732267 -0.03792 -0.396488 -2.65276	1.00994 2.71814 8.75679	
6.58375	-4.74125 -2.55052 0.276986 0.414754 1.61858 3.63293	0 -0.182148 -0.000178337 -0.000287056 0.000263214 0	0.189995 1.31988 -0.894183 0.202741 0.399439 0.0435019	5.20478 20.5763 20.182 3.7349 -0.898352 0.46462	0.12206 0.535311 0.731466 -0.0384846 -0.398603 -2.65245	1.10284 2.80805 8.86468	
6.59178	-4.74123 -2.55201 0.276974 0.414765 1.61854 3.63295	0 -0.183541 -0.000178337 -0.000287056 0.000239372 0	0.218842 -0.507213 -0.551474 0.205719 0.428644 0.072504	1.49468 6.05106 4.20295 1.11804 -0.536494 0.281654	0.122086 0.536277 0.730657 -0.0390587 -0.400561 -2.65215	1.24069 2.83202 8.80474	
6.59977	-4.74122 -2.55343 0.276937 0.414765 1.6186 3.63297	0 -0.186609 -0.000421524 -0.000287056 0.000239372 0	0.160476 -1.10218 -0.756846 0.251883 0.399542 0.101505	1.58641 5.83674 2.9473 1.05852 -0.501738 0.300016	0.122102 0.537199 0.729886 -0.0394926 -0.402489 -2.65182	1.27965 2.85899 8.80774	
6.60777	-4.74122 -2.55497 0.276937 0.41473 1.61858 3.63295	0 -0.192285 -0.000421524 -0.000287056 0.000239372 0	0.479733 1.25598 -0.875201 0.225828 0.399504 0.072504	4.59552 20.2608 19.5742 3.68021 -0.837253 0.478468	0.122133 0.538191 0.729053 -0.0400753 -0.404566 -2.65154	1.36057 2.80505 8.87967	
6.61579	-4.74122 -2.55648 0.276937 0.41473 1.61859 3.63293	0 -0.190866 -0.000421524 -0.000287056 0.00021553 0	0.0718641 0.559256 -0.848697 0.258053 0.341208 0.0870047	4.3678 16.3044 14.8576 2.97753 -0.733778 0.435016	0.122162 0.539156 0.728235 -0.0405884 -0.406559 -2.65126	1.33659 2.76609 8.70585	
6.6238	-4.74125 -2.55797 0.276926 0.414718 1.61858 3.63298	0 -0.187901 -0.000421524 -0.000287056 0.00021553 0	-0.0442038 -0.358409 -0.737293 0.246194 0.297459 0.0435019	2.79134 9.66633 7.50471 1.76828 -0.539393 0.282148	0.122204 0.540107 0.727427 -0.0411501 -0.40854 -2.65094	1.21672 2.71515 8.68787	
6.63176	-4.74125 -2.55948 0.276937 0.41473 1.61859 3.63293	0 -0.18427 -0.000421524 -0.000287056 0.00021553 0	0.101585 -1.6822 -0.683952 0.205299 0.443383 0.0580025	0.484023 1.3029 -1.943 0.201653 -0.440157 0.204216	0.122231 0.541063 0.726608 -0.041647 -0.410506 -2.6507	1.0429 2.64022 8.8497	
6.63979	-4.74126 -2.56095 0.276914 0.414718 1.6186 3.63298	0 -0.186276 -0.000421524 -0.000287056 0.00021553 0	0.102128 0.718165 -0.71727 0.251056 0.355853 0.072504	4.06292 15.4582 14.2573 2.83744 -0.722727 0.414254	0.122266 0.54201 0.725801 -0.0421743 -0.412493 -2.65036	0.982966 2.79007 8.80774	
6.64781	-4.74121 -2.56247 0.276937 0.41473 1.61857 3.63297	0 -0.19139 -0.000421524 -0.000287056 0.000191689 0	0.392484 0.897232 -0.663344 0.225035 0.370457 0.116006	3.61468 15.5737 14.638 2.84774 -0.68924 0.450928	0.122272 0.542973 0.724976 -0.0427322 -0.414434 -2.65004	1.0489 2.87098 8.77478	
6.65582	-4.74122 -2.56402 0.276914 0.414694 1.61857 3.63299	0 -0.18946 -0.000421524 -0.000287056 0.000191689 0	0.130043 -0.318763 -0.810918 0.257064 0.37054 0.0290012	2.79545 11.0087 8.60939 1.99207 -0.618555 0.304215	0.122308 0.543966 0.724129 -0.0433044 -0.416546 -2.64971	1.00095 2.87398 8.62194	
6.66379	-4.74122 -2.56555 0.276937 0.414694 1.61857 3.63301	0 -0.188412 -0.000421524 -0.000287056 0.000191689 0	-0.131285 -0.519988 -0.727488 0.259816 0.370563 0.072504	2.81413 8.78314 6.34012 1.60759 -0.594378 0.327709	0.122336 0.544929 0.723293 -0.0438375 -0.418531 -2.64939	0.929023 2.80805 8.69985	
6.67185	-4.74121 -2.56706 0.276914 0.414706 1.6186 3.63299	0 -0.191492 -0.000421524 -0.000119209 0.000191689 0	0.188613 0.0248213 -0.87569 0.291387 0.399764 0.101505	3.60522 14.0902 11.7126 2.55984 -0.705086 0.432649	0.122356 0.545895 0.72246 -0.0443201 -0.420547 -2.64908	1.00994 2.87698 8.66389	
6.67979	-4.74123 -2.56863 0.276937 0.414694 1.6186 3.63302	0 -0.196324 -0.000421524 -0.000119209 0.000166893 0	0.275307 1.09606 -0.792329 0.236505 0.385165 0.0290012	4.42949 18.5921 17.3638 3.35732 -0.806253 0.422024	0.122399 0.546876 0.721602 -0.044878 -0.422596 -2.64877	1.03092 2.99685 8.68487	
6.68776	-4.74122 -2.5702 0.276914 0.414646 1.61858 3.63303	0 -0.196362 -0.000408173 -0.000119209 0.000166893 0	0.245431 0.339282 -0.679674 0.196385 0.356031 0.0290012	2.94032 12.5419 10.9682 2.24925 -0.625552 0.320937	0.122424 0.547883 0.720737 -0.0454874 -0.424745 -2.64842	1.15678 2.89795 8.78676	
6.6958	-4.74125 -2.57175 0.276902 0.414646 1.61859 3.63298	0 -0.194189 -0.000370026 -0.000119209 0.000166893 0	0.129129 -1.37507 -0.653399 0.18493 0.370674 0.101505	0.759065 2.44294 -0.435975 0.408554 -0.384431 0.246576	0.122466 0.548867 0.719876 -0.0460186 -0.426822 -2.64816	1.20174 2.86798 8.72683	
6.70375	-4.7412 -2.57331 0.276914 0.414586 1.61859 3.63299	0 -0.192656 -0.000344276 -0.00246811 0.000166893 0	0.187603 1.20261 -0.974102 0.20207 0.326916 0.072504	5.33278 21.4438 19.8656 3.79198 -0.819564 0.493638	0.12247 0.549855 0.719022 -0.0465755 -0.428928 -2.64778	1.37256 2.84101 8.82572	
6.71178	-4.74121 -2.57481 0.276902 0.414502 1.6186 3.63303	0 -0.19346 -0.000319481 -0.00555992 0.000166893 0	0.129716 1.4314 -0.660671 0.133733 0.399886 0.072504	4.62439 18.0138 17.383 3.18958 -0.81749 0.47011	0.122504 0.55081 0.718196 -0.0471306 -0.431025 -2.64742	1.40252 2.93392 8.78676	
6.71977	-4.74123 -2.57632 0.27689 0.414418 1.61857 3.63305	0 -0.191837 -0.000293732 -0.00838852 0.000166893 0	0.362139 0.861823 -0.808906 0.00810814 0.370724 0.101505	3.65733 15.8446 14.7716 2.66094 -0.688041 0.438396	0.122549 0.551769 0.717362 -0.0477533 -0.433124 -2.6471	1.26767 3.00584 8.87667	
6.72779	-4.74125 -2.57788 0.276902 0.414323 1.61858 3.63303	0 -0.188833 -0.000293732 -0.0160828 0.000166893 0	0.071723 -1.26126 -0.582409 -0.0599918 0.458323 0.0870047	0.322744 0.210801 -1.74842 -0.163592 -0.424237 0.224278	0.122584 0.55275 0.716505 -0.0483131 -0.435291 -2.64679	1.2377 3.09575 8.79575	
6.73579	-4.74119 -2.57936 0.276902 0.414143 1.61862 3.63301	0 -0.187901 -0.000293732 -0.0258856 0.000166893 0	0.101319 0.625086 -0.644129 -0.37155 0.414567 0.0870047	2.49944 9.33368 9.45593 1.23274 -0.60577 0.34118	0.122577 0.553707 0.715691 -0.0488338 -0.43749 -2.6464	1.18375 3.09275 8.85569	
6.74376	-4.7412 -2.58085 0.276914 0.413844 1.61859 3.63304	0 -0.187721 -0.000293732 -0.0416565 0.000166893 0	0.0724659 1.85494 -0.648878 -0.855348 0.429146 0.0580025	3.30178 12.6294 14.9469 1.45582 -0.709882 0.355293	0.122614 0.554663 0.714884 -0.0495014 -0.43981 -2.64601	1.16278 3.13171 8.93061	
6.7518	-4.74117 -2.58237 0.276878 0.413448 1.61859 3.63304	0 -0.183119 -0.000293732 -0.0522032 0.000166893 0	0.0726223 -0.0375977 -0.567314 -1.50947 0.400026 0.0870047	-0.934369 -4.36909 -1.27904 -2.07668 -0.241721 0.0892067	0.122631 0.555674 0.714053 -0.0501852 -0.442374 -2.64558	1.18975 3.18865 8.98156	
6.75976	-4.7412 -2.58382 0.276878 0.41297 1.61859 3.63303	0 -0.177444 -0.000293732 -0.0508366 0.000166893 0	0.393173 -0.678117 -0.830559 -1.5445 0.356287 0.0870047	-1.65862 -4.71504 -2.54661 -2.22928 -0.136468 0.0483551	0.122673 0.556626 0.713273 -0.050869 -0.444912 -2.6452	1.19275 3.25758 9.03251	
6.76777	-4.7412 -2.58521 0.276842 0.412527 1.61862 3.63301	0 -0.17844 -0.000293732 -0.0533295 0.000166893 0	0.0451784 -0.492528 -0.633574 -0.385489 0.40008 0.116006	1.00109 2.73674 2.11191 0.0342417 -0.424442 0.267543	0.1227 0.557555 0.712516 -0.0514927 -0.447379 -2.64482	1.34858 3.4194 8.76878	
6.77582	-4.7412 -2.58662 0.276842 0.412024 1.61858 3.63301	0 -0.178824 -0.000779152 -0.0821638 0.000166893 0	0.190379 1.5712 -0.580676 0.949293 0.414678 0.116006	6.1711 24.3414 21.1563 4.92165 -0.96863 0.649426	0.122731 0.55849 0.711754 -0.0522175 -0.449885 -2.64442	1.36057 3.35347 8.94859	
6.78375	-4.74121 -2.58799 0.276818 0.411234 1.61858 3.63303	0 -0.173072 -0.000779152 -0.0905046 0.000166893 0	0.364997 0.53567 -0.584451 1.1837 0.385579 0.116006	4.83988 20.3326 15.7503 4.37818 -0.812552 0.576415	0.122766 0.559433 0.711032 -0.0529966 -0.452746 -2.64394	1.27965 3.14369 9.24228	
6.79178	-4.7412 -2.58942 0.276818 0.410456 1.61857 3.63304	0 -0.168635 -0.000779152 -0.102057 0.000166893 0	0.220572 -0.658139 -0.532583 0.19384 0.385611 0.072504	1.1794 4.98992 2.74924 0.898636 -0.452107 0.268806	0.12279 0.560411 0.710271 -0.0537968 -0.45565 -2.64344	1.33659 3.19464 8.80774	
6.79978	-4.74121 -2.59076 0.276818 0.409569 1.61859 3.63303	0 -0.169084 -0.00131607 -0.126457 0.000166893 0	0.0759716 -1.18745 -0.739514 -0.299782 0.414837 0.101505	0.467316 0.868108 -0.693706 -0.260438 -0.386658 0.23167	0.122823 0.561339 0.70957 -0.054554 -0.458586 -2.64297	1.48943 3.27855 8.70285	
6.80777	-4.74122 -2.59217 0.276842 0.408408 1.61863 3.63304	0 -0.171883 -0.00131607 -0.150858 0.000166893 0	0.366851 0.554791 -0.656992 0.217526 0.37109 0.101505	3.13964 13.8854 11.9003 2.46483 -0.628426 0.426423	0.122857 0.562324 0.708855 -0.0554123 -0.461932 -2.64241	1.29464 3.01483 9.46105	
6.81584	-4.74121 -2.59353 0.276807 0.407126 1.61859 3.63304	0 -0.172739 -0.00131607 -0.158863 0.000166893 0	0.308616 1.07312 -0.77797 0.0924749 0.32734 0.0435019	4.01189 17.567 15.8958 2.98999 -0.691603 0.409907	0.122884 0.563324 0.708155 -0.0564089 -0.465439 -2.64181	1.35458 3.2366 8.98755	
6.82375	-4.74122 -2.59493 0.276794 0.40569 1.61862 3.63304	0 -0.166591 -0.00131607 -0.196469 0.000166893 0	-0.12744 -0.0166359 -0.81099 -1.319 0.385788 0.072504	0.64502 0.561707 2.54227 -1.11201 -0.377468 0.16753	0.12292 0.564351 0.707446 -0.0573921 -0.469189 -2.64119	1.34558 3.07177 8.87967	
6.83179	-4.74125 -2.59622 0.276794 0.404014 1.61859 3.63299	0 -0.158013 -0.00113678 -0.221181 0.000166893 0	0.309955 -0.640876 -0.644457 0.772335 0.371226 0.0870047	2.58976 11.2169 6.86136 2.41406 -0.572612 0.394712	0.122966 0.565323 0.706821 -0.0584698 -0.47307 -2.6406	1.09085 2.88597 9.02351	
6.83978	-4.74123 -2.59751 0.276818 0.402122 1.6186 3.63301	0 -0.153922 -0.000906944 -0.251669 0.000166893 0	0.224236 -0.844293 -0.68166 -0.626556 0.415069 0.0580025	-0.232995 -0.510464 -0.758247 -0.741795 -0.337274 0.155066	0.122989 0.566321 0.706205 -0.059577 -0.477219 -2.63986	0.938013 2.94291 9.28724	
6.84777	-4.7412 -2.59874 0.276794 0.400086 1.61863 3.63304	0 -0.158192 -0.000766754 -0.276141 0.000166893 0	0.370562 0.740068 -0.748007 -0.257565 0.356761 0.072504	2.70058 12.535 11.6981 1.82214 -0.574921 0.360887	0.122996 0.567319 0.705621 -0.0607147 -0.481536 -2.63903	1.17177 3.41041 8.78377	
6.85582	-4.74119 -2.60006 0.276782 0.397835 1.61862 3.63307	0 -0.163024 -0.000677109 -0.299175 0.000166893 0	0.0216141 1.19948 -0.812995 -0.151785 0.298455 0.0580025	4.3637 16.9362 15.7874 2.66075 -0.675597 0.418318	0.123024 0.568385 0.705003 -0.062007 -0.48622 -2.63818	1.27666 3.38344 9.16137	
6.86376	-4.7412 -2.60137 0.276758 0.395464 1.61862 3.63303	0 -0.16218 -0.000677109 -0.327793 0.000166893 0	0.108603 0.574622 -0.818463 -1.34417 0.386087 0.0870047	1.06346 3.94081 6.20451 -0.54846 -0.420026 0.229226	0.123063 0.569457 0.704392 -0.0633173 -0.491076 -2.63736	1.37855 3.50332 8.89465	
6.87177	-4.7412 -2.6026 0.276758 0.392771 1.61862 3.63303	0 -0.158792 -0.000677109 -0.357874 0.000166893 0	0.399919 -0.89759 -0.622364 -1.00073 0.35699 0.101505	-1.52646 -4.60027 -3.53021 -1.73136 -0.144421 0.0953331	0.123096 0.570514 0.703846 -0.0647154 -0.496222 -2.63644	1.37256 3.24259 9.16137	
6.87977	-4.74122 -2.60389 0.276758 0.389873 1.61862 3.63303	0 -0.157642 -0.000677109 -0.391574 0.000166893 0	0.0230331 -0.746033 -0.71594 0.29383 0.342484 0.0580025	2.18806 7.82764 4.62341 1.4265 -0.497233 0.309851	0.123144 0.571627 0.703275 -0.0662136 -0.501714 -2.63547	1.54338 3.3265 8.85569	
6.88778	-4.7412 -2.60513 0.276782 0.38664 1.61864 3.63301	0 -0.156147 -0.000677109 -0.427215 0.000166893 0	0.605227 1.64804 -0.80865 0.743032 0.415524 0.0870047	5.83261 26.7191 22.7109 5.03409 -0.931705 0.654952	0.123163 0.572736 0.70276 -0.0677519 -0.50754 -2.6344	1.41451 3.3325 9.02351	
6.89583	-4.7412 -2.60639 0.276771 0.382939 1.61859 3.63303	0 -0.152222 -0.000677109 -0.469423 0.000166893 0	0.460833 1.14375 -0.729516 0.320809 0.401011 0.0435019	4.19416 19.3388 16.6614 3.43266 -0.767836 0.485332	0.123204 0.573923 0.702248 -0.0695906 -0.514024 -2.63319	1.27066 3.08975 9.6049	
6.90383	-4.74119 -2.60756 0.276758 0.378964 1.6186 3.63303	0 -0.145127 -0.000677109 -0.504082 0.000166893 0	0.026227 0.0888338 -0.793794 -0.822705 0.371999 0.101505	1.50763 4.93122 5.35492 0.0260477 -0.435523 0.285563	0.123233 0.575092 0.701796 -0.0714092 -0.520777 -2.63191	1.48644 3.27556 9.1344	
6.91177	-4.74117 -2.60872 0.276747 0.374714 1.61859 3.63304	0 -0.138902 -0.000638962 -0.536344 0.000166893 0	0.31851 -1.72038 -0.569716 -0.939988 0.372097 0.0870047	-2.59934 -9.70554 -8.90865 -2.54631 -0.0542231 0.0168991	0.123264 0.576285 0.701363 -0.0733576 -0.527864 -2.63054	1.38155 3.3325 9.2303	
6.9198	-4.74117 -2.60966 0.276747 0.370391 1.61858 3.63305	0 -0.140142 -0.000561714 -0.559521 0.000166893 0	0.087388 -0.288671 -0.691263 -0.532084 0.328461 0.130507	1.11898 3.62185 3.25009 0.0495405 -0.346413 0.286853	0.123299 0.577342 0.701065 -0.0752497 -0.534727 -2.62921	1.65426 3.75505 8.64591	
6.92779	-4.7412 -2.61088 0.276723 0.365925 1.61863 3.63304	0 -0.142507 -0.000523567 -0.593317 0.000166893 0	0.0878296 0.869366 -0.584958 0.342062 0.445312 0.0290012	4.06102 15.9425 13.3923 2.87203 -0.778936 0.471045	0.123348 0.578599 0.700599 -0.0772247 -0.54221 -2.62779	1.55836 3.74007 8.93361	
